tweet_id,favorites_count,retweets_count
668221241640230912,526,209
668204964695683073,576,204
668190681446379520,677,205
668171859951755264,512,203
668154635664932864,513,331
668142349051129856,581,303
668113020489474048,691,258
667937095915278337,1323,839
667924896115245057,308,117
667915453470232577,218,58
667911425562669056,510,318
667902449697558528,875,390
667886921285246976,1969,1151
667885044254572545,849,511
667878741721415682,405,125
667873844930215936,652,428
667866724293877760,3108,1085
667861340749471744,250,83
667832474953625600,294,65
667806454573760512,1090,524
667801013445750784,339,98
667793409583771648,720,345
667782464991965184,427,254
667773195014021121,240,59
667766675769573376,461,231
667728196545200128,386,159
667724302356258817,505,334
667550904950915073,0,35
667550882905632768,0,33
667549055577362432,6000,2403
667546741521195010,344,133
667544320556335104,898,551
667538891197542400,210,70
667534815156183040,846,562
667530908589760512,489,255
667524857454854144,1754,1171
667517642048163840,381,198
667509364010450944,7009,2221
667502640335572993,550,228
667495797102141441,547,288
667491009379606528,550,237
667470559035432960,265,101
667455448082227200,196,65
667453023279554560,320,93
667443425659232256,809,607
667437278097252352,465,249
667435689202614272,314,85
667405339315146752,480,225
667393430834667520,203,58
667369227918143488,377,170
667211855547486208,508,251
667200525029539841,633,272
667192066997374976,401,110
667188689915760640,767,433
667182792070062081,14788,6477
667177989038297088,194,57
667176164155375616,628,474
667174963120574464,256,86
667171260800061440,228,95
667165590075940865,2765,1198
667160273090932737,263,65
667152164079423490,48927,17811
667138269671505920,4742,2316
667119796878725120,337,133
667090893657276420,341,130
667073648344346624,414,129
667070482143944705,86,14
667065535570550784,169,49
667062181243039745,222,56
667044094246576128,192,51
667012601033924608,462,235
666996132027977728,247,99
666983947667116034,2623,1019
666837028449972224,839,568
666835007768551424,220,82
666826780179869698,258,99
666817836334096384,533,259
666804364988780544,245,94
666786068205871104,784,502
666781792255496192,397,203
666776908487630848,360,178
666739327293083650,240,67
666701168228331520,441,223
666691418707132416,190,48
666649482315059201,900,595
666644823164719104,235,85
666454714377183233,529,213
666447344410484738,105,22
666437273139982337,129,50
666435652385423360,168,54
666430724426358785,321,199
666428276349472768,166,84
666421158376562688,320,114
666418789513326592,127,47
666411507551481857,450,331
666407126856765440,111,41
666396247373291520,168,87
666373753744588802,191,94
666362758909284353,786,578
666353288456101888,223,74
666345417576210432,301,142
666337882303524864,199,93
666293911632134144,513,358
666287406224695296,151,68
666273097616637952,178,77
666268910803644416,105,36
666104133288665088,14449,6686
666102155909144576,80,13
666099513787052032,158,70
666094000022159362,166,76
666082916733198337,120,45
666073100786774016,326,169
666071193221509120,148,62
666063827256086533,479,223
666058600524156928,112,58
666057090499244032,298,142
666055525042405380,440,257
666051853826850816,1230,856
666050758794694657,133,58
666049248165822465,109,40
666044226329800704,301,141
666033412701032449,125,44
666029285002620928,131,47
666020888022790149,2560,519
